customer_id,customer_name,region,segment,signup_date
3818,Customer_3818,West,Consumer,2023-10-21
3819,Customer_3819,East,Home Office,2021-03-24
3820,Customer_3820,East,Corporate,2021-01-16
3821,Customer_3821,East,Consumer,2021-01-25
3822,Customer_3822,South,Corporate,2020-01-11
3823,Customer_3823,West,Corporate,2020-07-09
3824,Customer_3824,East,Corporate,2022-09-17
3825,Customer_3825,North,Consumer,2021-02-27
3826,Customer_3826,South,Home Office,2023-03-09
3827,Customer_3827,West,Home Office,2020-08-25
3828,Customer_3828,East,Home Office,2020-12-13
3829,Customer_3829,North,Consumer,2022-11-01
3830,Customer_3830,West,Home Office,2021-09-27
3831,Customer_3831,West,Consumer,2022-09-20
3832,Customer_3832,South,Corporate,2022-04-18
3833,Customer_3833,West,Corporate,2021-03-30
3834,Customer_3834,South,Home Office,2021-03-16
3835,Customer_3835,East,Consumer,2023-04-19
3836,Customer_3836,South,Corporate,2023-12-08
3837,Customer_3837,North,Consumer,2020-06-19
3838,Customer_3838,South,Consumer,2021-06-16
3839,Customer_3839,North,Corporate,2020-05-19
3840,Customer_3840,South,Consumer,2023-05-15
3841,Customer_3841,West,Corporate,2020-10-19
3842,Customer_3842,East,Corporate,2022-03-14
3843,Customer_3843,North,Corporate,2020-01-21
3844,Customer_3844,South,Consumer,2020-03-19
3845,Customer_3845,South,Corporate,2022-08-17
3846,Customer_3846,South,Consumer,2023-01-27
3847,Customer_3847,West,Corporate,2020-04-04
3848,Customer_3848,West,Corporate,2021-01-06
3849,Customer_3849,North,Home Office,2021-05-14
3850,Customer_3850,North,Home Office,2023-02-27
3851,Customer_3851,West,Home Office,2021-04-29
3852,Customer_3852,North,Consumer,2022-02-04
3853,Customer_3853,East,Consumer,2023-05-17
3854,Customer_3854,East,Corporate,2023-11-06
3855,Customer_3855,West,Corporate,2020-03-01
3856,Customer_3856,North,Corporate,2023-04-12
3857,Customer_3857,South,Corporate,2023-05-19
3858,Customer_3858,East,Consumer,2021-07-20
3859,Customer_3859,West,Corporate,2022-01-18
3860,Customer_3860,North,Corporate,2020-08-03
3861,Customer_3861,West,Home Office,2023-03-26
3862,Customer_3862,South,Corporate,2023-03-10
3863,Customer_3863,East,Corporate,2021-10-21
3864,Customer_3864,West,Corporate,2020-09-21
3865,Customer_3865,West,Consumer,2023-07-20
3866,Customer_3866,West,Home Office,2021-09-18
3867,Customer_3867,South,Corporate,2023-08-21
3868,Customer_3868,West,Corporate,2023-05-25
3869,Customer_3869,South,Home Office,2022-02-18
3870,Customer_3870,South,Corporate,2021-05-01
3871,Customer_3871,South,Consumer,2020-03-03
3872,Customer_3872,East,Corporate,2020-04-23
3873,Customer_3873,East,Consumer,2020-12-30
3874,Customer_3874,West,Consumer,2023-10-24
3875,Customer_3875,West,Corporate,2021-03-26
3876,Customer_3876,East,Home Office,2024-01-17
3877,Customer_3877,North,Consumer,2022-03-01
3878,Customer_3878,East,Home Office,2021-01-19
3879,Customer_3879,South,Corporate,2020-04-15
3880,Customer_3880,East,Consumer,2021-04-25
3881,Customer_3881,South,Corporate,2023-04-15
3882,Customer_3882,West,Home Office,2022-05-12
3883,Customer_3883,North,Corporate,2020-03-18
3884,Customer_3884,West,Corporate,2020-01-29
3885,Customer_3885,South,Consumer,2022-08-02
3886,Customer_3886,South,Corporate,2023-08-28
3887,Customer_3887,South,Corporate,2021-02-02
3888,Customer_3888,North,Corporate,2022-04-18
3889,Customer_3889,East,Consumer,2021-03-31
3890,Customer_3890,West,Home Office,2023-10-24
3891,Customer_3891,West,Home Office,2023-01-11
3892,Customer_3892,East,Corporate,2020-10-09
3893,Customer_3893,West,Consumer,2023-03-19
3894,Customer_3894,North,Corporate,2021-05-18
3895,Customer_3895,West,Home Office,2022-03-22
3896,Customer_3896,South,Consumer,2022-07-31
3897,Customer_3897,East,Home Office,2023-05-04
3898,Customer_3898,North,Home Office,2023-10-12
3899,Customer_3899,East,Consumer,2022-03-10
3900,Customer_3900,North,Consumer,2020-10-29
3901,Customer_3901,South,Corporate,2021-10-05
3902,Customer_3902,East,Corporate,2020-05-14
3903,Customer_3903,West,Home Office,2022-11-27
3904,Customer_3904,North,Consumer,2022-09-30
3905,Customer_3905,East,Consumer,2022-06-01
3906,Customer_3906,West,Corporate,2023-05-16
3907,Customer_3907,East,Home Office,2022-09-29
3908,Customer_3908,East,Home Office,2021-06-26
3909,Customer_3909,East,Corporate,2024-01-22
3910,Customer_3910,North,Consumer,2020-01-12
3911,Customer_3911,West,Corporate,2021-07-08
3912,Customer_3912,South,Corporate,2021-10-16
3913,Customer_3913,North,Corporate,2021-04-09
3914,Customer_3914,North,Corporate,2020-06-09
3915,Customer_3915,North,Consumer,2022-04-28
3916,Customer_3916,South,Corporate,2023-12-29
3917,Customer_3917,West,Consumer,2021-06-10
3918,Customer_3918,West,Corporate,2022-03-28
3919,Customer_3919,West,Home Office,2021-11-28
3920,Customer_3920,East,Consumer,2022-12-06
3921,Customer_3921,East,Home Office,2021-03-06
3922,Customer_3922,East,Corporate,2022-10-19
3923,Customer_3923,South,Corporate,2021-12-03
3924,Customer_3924,East,Corporate,2021-01-02
3925,Customer_3925,South,Consumer,2020-11-15
3926,Customer_3926,West,Home Office,2020-03-08
3927,Customer_3927,East,Consumer,2024-01-24
3928,Customer_3928,East,Consumer,2020-10-28
3929,Customer_3929,North,Corporate,2021-01-24
3930,Customer_3930,South,Home Office,2022-02-12
3931,Customer_3931,West,Corporate,2022-04-28
3932,Customer_3932,North,Consumer,2020-10-01
3933,Customer_3933,North,Corporate,2021-10-23
3934,Customer_3934,West,Home Office,2021-12-16
3935,Customer_3935,North,Corporate,2020-01-26
3936,Customer_3936,South,Home Office,2021-09-26
3937,Customer_3937,South,Home Office,2022-10-19
3938,Customer_3938,East,Corporate,2021-04-27
3939,Customer_3939,North,Consumer,2020-08-29
3940,Customer_3940,East,Corporate,2020-04-15
3941,Customer_3941,North,Consumer,2020-06-26
3942,Customer_3942,South,Consumer,2020-10-27
3943,Customer_3943,South,Corporate,2023-01-19
3944,Customer_3944,South,Consumer,2021-06-16
3945,Customer_3945,North,Consumer,2022-02-21
3946,Customer_3946,South,Corporate,2021-07-18
3947,Customer_3947,North,Corporate,2022-04-20
3948,Customer_3948,East,Corporate,2022-04-29
3949,Customer_3949,North,Consumer,2020-07-25
3950,Customer_3950,East,Home Office,2023-10-01
3951,Customer_3951,North,Consumer,2023-12-27
3952,Customer_3952,East,Home Office,2021-08-28
3953,Customer_3953,South,Corporate,2020-08-03
3954,Customer_3954,East,Home Office,2022-08-28
3955,Customer_3955,South,Corporate,2022-10-04
3956,Customer_3956,South,Corporate,2021-06-12
3957,Customer_3957,East,Home Office,2021-12-15
3958,Customer_3958,North,Corporate,2021-01-03
3959,Customer_3959,North,Home Office,2021-04-08
3960,Customer_3960,West,Corporate,2023-03-31
3961,Customer_3961,North,Consumer,2021-11-08
3962,Customer_3962,West,Consumer,2023-11-22
3963,Customer_3963,North,Corporate,2020-05-01
3964,Customer_3964,North,Corporate,2022-07-15
3965,Customer_3965,South,Home Office,2023-04-21
3966,Customer_3966,West,Consumer,2023-02-23
3967,Customer_3967,North,Home Office,2022-01-02
3968,Customer_3968,West,Corporate,2021-01-16
3969,Customer_3969,South,Corporate,2023-02-05
3970,Customer_3970,South,Home Office,2023-12-03
3971,Customer_3971,West,Corporate,2022-04-14
3972,Customer_3972,South,Consumer,2022-05-13
3973,Customer_3973,East,Home Office,2020-02-01
3974,Customer_3974,East,Consumer,2021-09-27
3975,Customer_3975,South,Consumer,2021-02-09
3976,Customer_3976,East,Consumer,2021-03-15
3977,Customer_3977,North,Home Office,2022-09-09
3978,Customer_3978,West,Corporate,2020-01-07
3979,Customer_3979,North,Consumer,2022-06-24
3980,Customer_3980,West,Consumer,2023-05-07
3981,Customer_3981,South,Consumer,2021-09-06
3982,Customer_3982,North,Corporate,2020-12-04
3983,Customer_3983,South,Corporate,2024-01-11
3984,Customer_3984,South,Home Office,2021-04-13
3985,Customer_3985,West,Corporate,2021-04-12
3986,Customer_3986,West,Home Office,2020-02-05
3987,Customer_3987,West,Home Office,2020-07-02
3988,Customer_3988,North,Home Office,2020-02-14
3989,Customer_3989,East,Home Office,2022-08-01
3990,Customer_3990,West,Home Office,2020-02-26
3991,Customer_3991,West,Consumer,2023-01-04
3992,Customer_3992,North,Corporate,2021-01-21
3993,Customer_3993,West,Consumer,2023-01-30
3994,Customer_3994,North,Home Office,2022-02-13
3995,Customer_3995,South,Corporate,2022-05-23
3996,Customer_3996,West,Consumer,2021-12-12
3997,Customer_3997,West,Consumer,2020-08-23
3998,Customer_3998,South,Home Office,2023-02-08
3999,Customer_3999,South,Consumer,2021-11-22
4000,Customer_4000,South,Consumer,2022-12-11
4001,Customer_4001,West,Consumer,2022-04-24
4002,Customer_4002,East,Consumer,2023-05-15
4003,Customer_4003,East,Consumer,2021-06-10
4004,Customer_4004,East,Home Office,2020-04-29
4005,Customer_4005,West,Home Office,2023-06-25
4006,Customer_4006,South,Consumer,2021-04-17
4007,Customer_4007,West,Home Office,2023-01-28
4008,Customer_4008,South,Home Office,2023-02-13
4009,Customer_4009,West,Corporate,2023-12-10
4010,Customer_4010,West,Consumer,2020-06-07
4011,Customer_4011,South,Home Office,2023-10-23
4012,Customer_4012,East,Home Office,2022-05-12
4013,Customer_4013,South,Consumer,2021-11-19
4014,Customer_4014,North,Corporate,2021-07-11
4015,Customer_4015,North,Consumer,2020-07-03
4016,Customer_4016,South,Corporate,2022-06-07
4017,Customer_4017,West,Consumer,2023-03-31
4018,Customer_4018,North,Consumer,2021-01-10
4019,Customer_4019,North,Consumer,2021-01-06
4020,Customer_4020,West,Consumer,2021-01-15
4021,Customer_4021,West,Corporate,2023-04-11
4022,Customer_4022,East,Corporate,2020-11-14
4023,Customer_4023,West,Home Office,2023-07-18
4024,Customer_4024,South,Consumer,2020-12-10
4025,Customer_4025,South,Corporate,2021-06-28
4026,Customer_4026,East,Corporate,2023-08-19
4027,Customer_4027,North,Corporate,2021-05-22
4028,Customer_4028,North,Consumer,2023-07-15
4029,Customer_4029,West,Home Office,2021-09-24
4030,Customer_4030,South,Corporate,2022-03-13
4031,Customer_4031,North,Consumer,2021-05-21
4032,Customer_4032,East,Corporate,2023-02-19
4033,Customer_4033,East,Corporate,2020-05-25
4034,Customer_4034,South,Home Office,2021-09-23
4035,Customer_4035,East,Corporate,2023-04-30
4036,Customer_4036,East,Corporate,2024-01-02
4037,Customer_4037,South,Consumer,2021-01-11
4038,Customer_4038,West,Consumer,2020-11-30
4039,Customer_4039,West,Home Office,2021-01-14
4040,Customer_4040,East,Consumer,2023-07-17
4041,Customer_4041,West,Consumer,2021-10-19
4042,Customer_4042,West,Home Office,2021-06-02
4043,Customer_4043,East,Corporate,2022-05-19
4044,Customer_4044,West,Home Office,2020-05-15
4045,Customer_4045,East,Consumer,2023-01-08
4046,Customer_4046,North,Home Office,2023-12-14
4047,Customer_4047,South,Corporate,2021-07-28
4048,Customer_4048,South,Home Office,2023-01-10
4049,Customer_4049,West,Consumer,2020-02-26
4050,Customer_4050,West,Consumer,2021-10-16
4051,Customer_4051,West,Home Office,2021-09-07
4052,Customer_4052,South,Corporate,2022-09-06
4053,Customer_4053,North,Home Office,2021-01-08
4054,Customer_4054,North,Corporate,2024-02-08
4055,Customer_4055,South,Corporate,2023-09-16
4056,Customer_4056,North,Home Office,2020-07-14
4057,Customer_4057,South,Corporate,2021-11-23
4058,Customer_4058,North,Consumer,2023-09-09
4059,Customer_4059,East,Home Office,2021-07-24
4060,Customer_4060,East,Corporate,2022-12-01
4061,Customer_4061,South,Consumer,2022-05-30
4062,Customer_4062,North,Home Office,2020-02-03
4063,Customer_4063,West,Consumer,2023-05-04
4064,Customer_4064,North,Consumer,2023-10-19
4065,Customer_4065,East,Consumer,2020-10-27
4066,Customer_4066,East,Corporate,2023-03-22
4067,Customer_4067,North,Home Office,2021-10-26
4068,Customer_4068,North,Home Office,2020-03-20
4069,Customer_4069,West,Corporate,2022-02-16
4070,Customer_4070,West,Home Office,2023-07-06
4071,Customer_4071,North,Consumer,2022-09-20
4072,Customer_4072,North,Home Office,2020-10-04
4073,Customer_4073,North,Corporate,2022-06-26
4074,Customer_4074,North,Consumer,2023-09-11
4075,Customer_4075,South,Corporate,2023-11-21
4076,Customer_4076,North,Consumer,2020-04-01
4077,Customer_4077,West,Consumer,2023-07-03
4078,Customer_4078,East,Home Office,2023-05-01
4079,Customer_4079,South,Consumer,2021-06-06
4080,Customer_4080,North,Corporate,2023-12-06
4081,Customer_4081,East,Home Office,2023-08-08
4082,Customer_4082,South,Corporate,2020-05-07
4083,Customer_4083,East,Consumer,2020-02-13
4084,Customer_4084,North,Corporate,2020-04-29
4085,Customer_4085,North,Corporate,2020-01-20
4086,Customer_4086,West,Consumer,2021-10-04
4087,Customer_4087,North,Home Office,2021-01-21
4088,Customer_4088,North,Corporate,2022-01-15
4089,Customer_4089,South,Consumer,2020-04-04
4090,Customer_4090,West,Home Office,2023-02-17
4091,Customer_4091,South,Home Office,2023-07-13
4092,Customer_4092,East,Home Office,2021-03-13
4093,Customer_4093,North,Corporate,2022-09-18
4094,Customer_4094,East,Corporate,2023-01-28
4095,Customer_4095,South,Corporate,2024-01-30
4096,Customer_4096,North,Home Office,2023-01-07
4097,Customer_4097,North,Corporate,2020-05-31
4098,Customer_4098,South,Consumer,2023-06-06
4099,Customer_4099,South,Corporate,2020-08-08
4100,Customer_4100,South,Corporate,2022-04-08
4101,Customer_4101,South,Home Office,2022-11-19
4102,Customer_4102,South,Corporate,2020-11-16
4103,Customer_4103,North,Consumer,2020-07-11
4104,Customer_4104,South,Home Office,2020-03-12
4105,Customer_4105,North,Consumer,2023-06-16
4106,Customer_4106,North,Home Office,2020-09-21
4107,Customer_4107,South,Home Office,2022-07-05
4108,Customer_4108,South,Corporate,2022-05-02
4109,Customer_4109,West,Consumer,2023-08-27
4110,Customer_4110,North,Home Office,2021-09-04
4111,Customer_4111,South,Corporate,2020-05-18
4112,Customer_4112,South,Home Office,2023-10-01
4113,Customer_4113,South,Home Office,2021-12-24
4114,Customer_4114,West,Home Office,2023-12-19
4115,Customer_4115,West,Home Office,2021-02-11
4116,Customer_4116,East,Home Office,2023-09-20
4117,Customer_4117,North,Home Office,2020-01-24
4118,Customer_4118,East,Corporate,2021-07-08
4119,Customer_4119,South,Home Office,2020-11-05
4120,Customer_4120,West,Consumer,2022-04-13
4121,Customer_4121,West,Corporate,2021-02-04
4122,Customer_4122,East,Consumer,2022-02-24
4123,Customer_4123,West,Home Office,2023-07-06
4124,Customer_4124,South,Consumer,2020-01-24
4125,Customer_4125,West,Home Office,2022-06-28
4126,Customer_4126,East,Home Office,2022-02-27
4127,Customer_4127,South,Corporate,2020-12-26
4128,Customer_4128,East,Corporate,2021-09-03
4129,Customer_4129,West,Home Office,2021-06-11
4130,Customer_4130,East,Corporate,2023-02-07
4131,Customer_4131,East,Consumer,2023-04-03
4132,Customer_4132,North,Corporate,2020-02-02
4133,Customer_4133,West,Corporate,2023-03-30
4134,Customer_4134,West,Consumer,2020-11-15
4135,Customer_4135,East,Corporate,2023-03-02
4136,Customer_4136,North,Home Office,2020-10-28
4137,Customer_4137,West,Consumer,2023-10-23
4138,Customer_4138,South,Home Office,2023-11-29
4139,Customer_4139,East,Consumer,2021-07-24
4140,Customer_4140,West,Home Office,2020-04-17
4141,Customer_4141,South,Home Office,2022-02-01
4142,Customer_4142,West,Corporate,2020-02-26
4143,Customer_4143,South,Home Office,2021-12-12
4144,Customer_4144,East,Corporate,2021-09-18
4145,Customer_4145,West,Consumer,2023-11-30
4146,Customer_4146,West,Home Office,2022-08-26
4147,Customer_4147,North,Home Office,2021-12-21
4148,Customer_4148,East,Consumer,2020-03-16
4149,Customer_4149,South,Consumer,2021-01-15
4150,Customer_4150,West,Home Office,2021-02-12
4151,Customer_4151,West,Consumer,2020-06-22
4152,Customer_4152,South,Corporate,2020-03-21
4153,Customer_4153,East,Consumer,2021-05-27
4154,Customer_4154,North,Consumer,2021-12-29
4155,Customer_4155,North,Home Office,2022-11-02
4156,Customer_4156,West,Corporate,2023-05-17
4157,Customer_4157,South,Consumer,2023-06-13
4158,Customer_4158,West,Corporate,2021-03-07
4159,Customer_4159,South,Corporate,2023-07-09
4160,Customer_4160,North,Corporate,2020-01-25
4161,Customer_4161,East,Home Office,2020-05-07
4162,Customer_4162,South,Consumer,2021-08-31
4163,Customer_4163,North,Home Office,2022-09-26
4164,Customer_4164,West,Consumer,2022-03-03
4165,Customer_4165,South,Consumer,2023-03-08
4166,Customer_4166,East,Home Office,2020-01-03
4167,Customer_4167,West,Corporate,2021-12-30
4168,Customer_4168,West,Corporate,2023-03-08
4169,Customer_4169,North,Consumer,2021-01-24
4170,Customer_4170,South,Home Office,2021-05-02
4171,Customer_4171,West,Corporate,2024-01-04
4172,Customer_4172,East,Corporate,2021-08-07
4173,Customer_4173,South,Consumer,2023-12-08
4174,Customer_4174,East,Consumer,2020-04-03
4175,Customer_4175,West,Home Office,2023-03-26
4176,Customer_4176,East,Consumer,2022-04-09
4177,Customer_4177,North,Corporate,2021-08-19
4178,Customer_4178,East,Corporate,2022-11-08
4179,Customer_4179,South,Corporate,2023-01-01
4180,Customer_4180,East,Corporate,2023-06-06
4181,Customer_4181,East,Home Office,2021-12-02
4182,Customer_4182,North,Home Office,2020-06-24
4183,Customer_4183,East,Consumer,2020-07-19
4184,Customer_4184,East,Consumer,2023-01-03
4185,Customer_4185,West,Consumer,2020-02-19
4186,Customer_4186,West,Home Office,2022-12-13
4187,Customer_4187,South,Corporate,2023-05-11
4188,Customer_4188,West,Consumer,2023-08-10
4189,Customer_4189,West,Corporate,2023-07-07
4190,Customer_4190,West,Consumer,2021-05-03
4191,Customer_4191,West,Consumer,2021-06-28
4192,Customer_4192,North,Consumer,2022-08-15
4193,Customer_4193,West,Consumer,2020-01-10
4194,Customer_4194,North,Consumer,2021-04-20
4195,Customer_4195,North,Corporate,2020-01-02
4196,Customer_4196,West,Consumer,2021-10-09
4197,Customer_4197,East,Corporate,2021-10-02
4198,Customer_4198,North,Home Office,2022-10-15
4199,Customer_4199,East,Consumer,2021-05-30
4200,Customer_4200,East,Corporate,2021-11-10
4201,Customer_4201,West,Home Office,2023-10-11
4202,Customer_4202,South,Home Office,2021-07-23
4203,Customer_4203,West,Home Office,2022-04-05
4204,Customer_4204,South,Corporate,2021-12-05
4205,Customer_4205,South,Consumer,2021-02-03
4206,Customer_4206,West,Consumer,2021-03-06
4207,Customer_4207,West,Corporate,2022-10-30
4208,Customer_4208,South,Consumer,2020-02-28
4209,Customer_4209,West,Corporate,2020-06-19
4210,Customer_4210,South,Consumer,2021-08-06
4211,Customer_4211,East,Home Office,2024-01-08
4212,Customer_4212,West,Consumer,2020-04-01
4213,Customer_4213,East,Corporate,2021-10-15
4214,Customer_4214,North,Corporate,2023-04-13
4215,Customer_4215,East,Home Office,2021-11-02
4216,Customer_4216,East,Corporate,2020-05-14
4217,Customer_4217,South,Consumer,2020-06-25
4218,Customer_4218,East,Consumer,2021-06-09
4219,Customer_4219,West,Home Office,2023-02-17
4220,Customer_4220,South,Corporate,2023-11-08
4221,Customer_4221,North,Home Office,2022-01-08
4222,Customer_4222,West,Consumer,2021-04-24
4223,Customer_4223,North,Home Office,2023-07-04
4224,Customer_4224,East,Corporate,2022-01-08
4225,Customer_4225,West,Home Office,2023-12-14
4226,Customer_4226,West,Corporate,2023-03-23
4227,Customer_4227,North,Corporate,2023-01-30
4228,Customer_4228,West,Consumer,2023-01-17
4229,Customer_4229,West,Consumer,2020-06-26
4230,Customer_4230,West,Consumer,2020-01-16
4231,Customer_4231,East,Corporate,2021-12-21
4232,Customer_4232,North,Home Office,2020-11-15
4233,Customer_4233,West,Corporate,2020-11-23
4234,Customer_4234,South,Consumer,2021-10-14
4235,Customer_4235,South,Consumer,2020-12-09
4236,Customer_4236,South,Home Office,2021-03-17
4237,Customer_4237,South,Consumer,2023-05-20
4238,Customer_4238,East,Consumer,2021-05-30
4239,Customer_4239,West,Consumer,2023-03-07
4240,Customer_4240,North,Home Office,2023-11-23
4241,Customer_4241,West,Corporate,2023-03-17
4242,Customer_4242,East,Consumer,2022-09-12
4243,Customer_4243,South,Home Office,2020-05-12
4244,Customer_4244,East,Consumer,2022-08-19
4245,Customer_4245,West,Home Office,2023-01-30
4246,Customer_4246,North,Consumer,2021-11-15
4247,Customer_4247,East,Home Office,2023-08-21
4248,Customer_4248,North,Consumer,2020-06-23
4249,Customer_4249,East,Corporate,2020-05-05
4250,Customer_4250,North,Consumer,2020-08-18
4251,Customer_4251,North,Home Office,2021-06-02
4252,Customer_4252,South,Consumer,2020-08-23
4253,Customer_4253,North,Corporate,2020-09-02
4254,Customer_4254,South,Consumer,2023-04-27
4255,Customer_4255,West,Home Office,2020-09-05
4256,Customer_4256,West,Home Office,2020-12-04
4257,Customer_4257,South,Corporate,2022-07-05
4258,Customer_4258,South,Home Office,2021-06-11
4259,Customer_4259,East,Consumer,2022-11-19
4260,Customer_4260,East,Consumer,2024-01-15
4261,Customer_4261,East,Consumer,2022-04-29
4262,Customer_4262,West,Home Office,2022-04-21
4263,Customer_4263,East,Consumer,2023-10-16
4264,Customer_4264,North,Consumer,2023-04-26
4265,Customer_4265,North,Consumer,2022-08-12
4266,Customer_4266,East,Corporate,2021-03-26
4267,Customer_4267,North,Home Office,2022-09-16
4268,Customer_4268,West,Home Office,2022-03-19
4269,Customer_4269,North,Home Office,2021-04-27
4270,Customer_4270,West,Corporate,2023-03-27
4271,Customer_4271,South,Home Office,2023-05-28
4272,Customer_4272,South,Corporate,2023-09-25
4273,Customer_4273,South,Corporate,2021-01-04
4274,Customer_4274,South,Home Office,2023-02-13
4275,Customer_4275,North,Consumer,2021-12-17
4276,Customer_4276,East,Consumer,2022-07-05
4277,Customer_4277,North,Home Office,2020-05-07
4278,Customer_4278,West,Home Office,2020-08-12
4279,Customer_4279,North,Corporate,2021-06-04
4280,Customer_4280,North,Home Office,2020-12-29
4281,Customer_4281,West,Corporate,2021-10-04
4282,Customer_4282,South,Home Office,2021-12-03
4283,Customer_4283,South,Consumer,2020-09-05
4284,Customer_4284,South,Consumer,2020-12-28
4285,Customer_4285,East,Home Office,2022-02-12
4286,Customer_4286,West,Corporate,2020-09-06
4287,Customer_4287,West,Consumer,2022-03-19
4288,Customer_4288,North,Corporate,2022-11-02
4289,Customer_4289,East,Home Office,2023-05-07
4290,Customer_4290,South,Home Office,2023-02-14
4291,Customer_4291,East,Consumer,2021-06-24
4292,Customer_4292,West,Home Office,2023-12-24
4293,Customer_4293,West,Consumer,2020-12-03
4294,Customer_4294,North,Corporate,2023-12-30
4295,Customer_4295,North,Consumer,2021-06-20
4296,Customer_4296,West,Consumer,2023-12-27
4297,Customer_4297,South,Corporate,2022-06-14
4298,Customer_4298,South,Consumer,2022-03-04
4299,Customer_4299,East,Consumer,2022-06-12
4300,Customer_4300,West,Home Office,2021-06-24
4301,Customer_4301,West,Corporate,2022-03-17
4302,Customer_4302,South,Consumer,2020-07-30
4303,Customer_4303,South,Corporate,2020-07-28
4304,Customer_4304,West,Corporate,2023-11-20
4305,Customer_4305,North,Consumer,2021-11-25
4306,Customer_4306,West,Home Office,2022-12-01
4307,Customer_4307,West,Corporate,2021-09-14
4308,Customer_4308,South,Consumer,2023-06-02
4309,Customer_4309,South,Corporate,2022-07-28
4310,Customer_4310,North,Home Office,2021-07-14
4311,Customer_4311,North,Home Office,2020-12-24
4312,Customer_4312,East,Home Office,2023-10-28
4313,Customer_4313,West,Consumer,2021-10-26
4314,Customer_4314,South,Consumer,2020-02-20
4315,Customer_4315,North,Home Office,2023-12-12
4316,Customer_4316,East,Consumer,2020-11-14
4317,Customer_4317,East,Home Office,2021-01-18
4318,Customer_4318,South,Consumer,2022-03-31
4319,Customer_4319,South,Home Office,2023-02-14
4320,Customer_4320,East,Corporate,2023-01-21
4321,Customer_4321,North,Home Office,2023-11-22
4322,Customer_4322,East,Home Office,2021-03-12
4323,Customer_4323,West,Consumer,2023-02-05
4324,Customer_4324,West,Consumer,2020-12-27
4325,Customer_4325,South,Consumer,2020-11-26
4326,Customer_4326,North,Consumer,2021-03-14
4327,Customer_4327,North,Consumer,2020-02-12
4328,Customer_4328,West,Consumer,2023-06-07
4329,Customer_4329,East,Corporate,2021-04-02
4330,Customer_4330,South,Home Office,2022-04-18
4331,Customer_4331,East,Home Office,2023-02-01
4332,Customer_4332,East,Home Office,2021-10-12
4333,Customer_4333,East,Corporate,2023-04-11
4334,Customer_4334,North,Home Office,2021-09-04
4335,Customer_4335,West,Corporate,2022-06-22
4336,Customer_4336,North,Corporate,2023-03-25
4337,Customer_4337,West,Corporate,2021-07-03
4338,Customer_4338,South,Home Office,2020-02-09
4339,Customer_4339,South,Corporate,2021-03-02
4340,Customer_4340,East,Home Office,2020-06-05
4341,Customer_4341,West,Home Office,2020-06-01
4342,Customer_4342,West,Consumer,2024-02-05
4343,Customer_4343,West,Consumer,2020-03-04
4344,Customer_4344,East,Corporate,2023-01-17
4345,Customer_4345,East,Corporate,2020-03-09
4346,Customer_4346,South,Home Office,2023-04-17
4347,Customer_4347,North,Corporate,2020-02-22
4348,Customer_4348,West,Corporate,2023-11-18
4349,Customer_4349,West,Home Office,2020-07-04
4350,Customer_4350,North,Corporate,2022-05-19
4351,Customer_4351,West,Corporate,2021-04-09
4352,Customer_4352,East,Home Office,2023-11-15
4353,Customer_4353,East,Home Office,2022-02-06
4354,Customer_4354,West,Consumer,2020-05-01
4355,Customer_4355,East,Home Office,2022-10-25
4356,Customer_4356,East,Consumer,2020-11-17
4357,Customer_4357,West,Corporate,2020-02-06
4358,Customer_4358,South,Home Office,2022-11-22
4359,Customer_4359,North,Home Office,2020-08-07
4360,Customer_4360,East,Home Office,2023-08-21
4361,Customer_4361,South,Corporate,2023-11-19
4362,Customer_4362,East,Consumer,2022-12-04
4363,Customer_4363,East,Corporate,2021-07-02
4364,Customer_4364,North,Corporate,2022-11-26
4365,Customer_4365,East,Home Office,2022-05-09
4366,Customer_4366,North,Consumer,2020-11-10
4367,Customer_4367,North,Corporate,2023-12-26
4368,Customer_4368,North,Home Office,2023-02-20
4369,Customer_4369,South,Corporate,2020-08-29
4370,Customer_4370,West,Corporate,2022-12-24
4371,Customer_4371,South,Home Office,2021-01-03
4372,Customer_4372,West,Home Office,2022-12-30
4373,Customer_4373,West,Consumer,2023-02-11
4374,Customer_4374,North,Corporate,2023-06-02
4375,Customer_4375,East,Home Office,2022-09-13
4376,Customer_4376,North,Home Office,2023-02-25
4377,Customer_4377,East,Consumer,2023-08-27
4378,Customer_4378,West,Consumer,2021-08-21
4379,Customer_4379,North,Home Office,2020-10-22
4380,Customer_4380,East,Consumer,2023-06-29
4381,Customer_4381,South,Home Office,2020-09-01
4382,Customer_4382,East,Corporate,2021-10-21
4383,Customer_4383,North,Consumer,2022-11-07
4384,Customer_4384,South,Corporate,2021-04-19
4385,Customer_4385,East,Corporate,2021-07-01
4386,Customer_4386,East,Corporate,2021-03-10
4387,Customer_4387,East,Home Office,2022-02-23
4388,Customer_4388,East,Corporate,2022-04-09
4389,Customer_4389,East,Corporate,2022-08-02
4390,Customer_4390,South,Corporate,2022-05-22
4391,Customer_4391,West,Home Office,2020-05-05
4392,Customer_4392,South,Corporate,2022-06-30
4393,Customer_4393,South,Corporate,2023-08-10
4394,Customer_4394,South,Consumer,2020-05-21
4395,Customer_4395,West,Home Office,2021-02-07
4396,Customer_4396,North,Corporate,2020-04-30
4397,Customer_4397,West,Consumer,2021-07-11
4398,Customer_4398,South,Home Office,2022-07-29
4399,Customer_4399,East,Home Office,2021-02-02
